Date,AAPL,JPM,PG,XOM,^NYA
2022-08-08,161.8500213623047,104.25418853759766,131.78977966308594,77.7750244140625,15305.7998046875
2022-08-09,161.8990936279297,105.1932373046875,131.48133850097656,79.20902252197266,15264.7900390625
2022-08-10,166.13999938964844,107.93749237060547,132.72422790527344,79.9609603881836,15552.7001953125
2022-08-11,165.40371704101562,109.53299713134766,131.78073120117188,82.2740707397461,15602.9296875
2022-08-12,168.94760131835938,111.34730529785156,133.0598907470703,82.98919677734375,15804.3798828125
2022-08-15,170.01760864257812,111.64815521240234,134.77447509765625,81.50596618652344,15794.330078125
2022-08-16,169.86053466796875,112.71487426757812,136.01734924316406,80.7467041015625,15846.7900390625
2022-08-17,171.3527069091797,111.76668548583984,135.3914031982422,81.40003967285156,15734.1103515625
2022-08-18,170.96002197265625,110.90056610107422,135.8722686767578,83.3246841430664,15763.900390625
2022-08-19,168.37820434570312,108.15629577636719,135.83596801757812,83.05982208251953,15588.3203125
2022-08-22,164.5005645751953,106.36935424804688,135.47308349609375,82.99801635742188,15341.849609375
2022-08-23,164.16677856445312,105.32087707519531,132.86029052734375,86.52066040039062,15338.150390625
2022-08-24,164.46128845214844,105.57616424560547,132.2887725830078,87.03270721435547,15392.0595703125
2022-08-25,166.91549682617188,108.08335876464844,132.1798858642578,87.48295593261719,15595.240234375
2022-08-26,160.6229248046875,104.54592895507812,129.0863037109375,86.40587615966797,15178.2099609375
2022-08-29,158.42393493652344,104.29065704345703,128.54200744628906,88.39231872558594,15118.849609375
2022-08-30,155.9991912841797,104.30889129638672,127.17212677001953,85.02861022949219,14931.419921875
2022-08-31,154.3401336669922,103.68893432617188,125.13997650146484,84.39293670654297,14801.240234375
2022-09-01,155.0665740966797,104.40003204345703,126.6822280883789,82.87442779541016,14771.900390625
2022-09-02,152.95594787597656,103.6706771850586,124.4323501586914,84.39293670654297,14689.5
2022-09-06,151.69940185546875,103.69803619384766,123.04434204101562,83.82791900634766,14631.51953125
2022-09-07,153.1031951904297,105.6673355102539,124.90409851074219,83.11278533935547,14844.5703125
2022-09-08,151.6306915283203,108.12895965576172,125.06741333007812,83.79261779785156,14961.76953125
2022-09-09,154.4873809814453,108.64862060546875,126.97254180908203,85.19635009765625,15190.7900390625
2022-09-12,160.43638610839844,109.93415069580078,128.0067596435547,86.17633056640625,15352.1796875
2022-09-13,151.0220489501953,106.11408233642578,125.35770416259766,84.16339874267578,14820.7900390625
2022-09-14,152.46511840820312,105.867919921875,125.65704345703125,86.22930908203125,14843.2099609375
2022-09-15,149.5789794921875,107.4634017944336,124.68637084960938,83.72197723388672,14722.0302734375
2022-09-16,147.9395294189453,106.74315643310547,125.44841766357422,82.29173278808594,14573.91015625
2022-09-19,151.65032958984375,107.72782135009766,125.18534088134766,82.28289794921875,14674.4599609375
2022-09-20,154.02598571777344,105.60352325439453,124.74079895019531,81.6119155883789,14474.7197265625
2022-09-21,150.9042510986328,102.55838775634766,123.13504028320312,80.29647064208984,14236.6103515625
2022-09-22,149.9422149658203,101.39141082763672,123.57049560546875,79.96098327636719,14116.58984375
2022-09-23,147.6745147705078,99.50418853759766,122.9990005493164,75.70557403564453,13796.990234375
2022-09-26,148.00827026367188,97.36164855957031,123.11691284179688,74.14290618896484,13580.3896484375
2022-09-27,148.98016357421875,96.504638671875,119.7330322265625,75.69673156738281,13541.759765625
2022-09-28,147.09527587890625,98.4557113647461,119.7330322265625,78.45127868652344,13833.1796875
2022-09-29,139.87010192871094,96.78726959228516,116.75739288330078,78.29237365722656,13608.2900390625
2022-09-30,135.66851806640625,95.27383422851562,114.53474426269531,77.08283996582031,13472.1796875
2022-10-03,139.84066772460938,98.21866607666016,116.58501434326172,81.15284729003906,13855.7197265625
2022-10-04,143.42385864257812,102.81366729736328,118.02748107910156,84.11043548583984,14319.490234375
2022-10-05,143.71835327148438,101.54426574707031,117.21099853515625,87.50945281982422,14262.0302734375
2022-10-06,142.76609802246094,99.47456359863281,114.74340057373047,90.1050796508789,14087.3798828125
2022-10-07,137.52394104003906,97.4876480102539,112.73844909667969,89.19574737548828,13798.259765625
2022-10-10,137.84786987304688,96.57697296142578,112.27579498291016,87.26225280761719,13693.5703125
2022-10-11,136.43423461914062,93.78976440429688,112.70219421386719,86.52066040039062,13608.08984375
2022-10-12,135.80596923828125,95.30754852294922,112.88362884521484,86.90028381347656,13546.7998046875
